Touched Date,Utm Medium,Utm Source,Utm Campaign,# Demo Occurred,# Sales Qualified Opportunity,# Closed Won Opportunity
2023-09-21,paid-search,google,apac-t1_acq_searchbrand_google_search_broad--__all,4.5,0,0
2023-09-21,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_mobility--_gmobil_all,0,0,0
2023-09-21,email,hs_automation,EMEA_No Demo booked Follow up Email 1,0,0,0
2023-09-21,sponsored-newsletter,hr-brew,WW_Engage_Download_HRBrew_SponNewsletter_gen-intlhiringguide-Sept23_GH_all,0,0,0
2023-09-21,paid-search,google,emea-t3_acq_searchnonbranded_google_search_countryhire--_gh_all,2.9,0,0
2023-09-21,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_eor-pmp-_gheor_all,5.7,2.4,0
2023-09-21,paid-search,google,nam-t1_acq_searchbrand_google_search_Broad--__all,1.5,1.5,1.7
2023-09-21,paid-social,linkedin,apac-t2_aware_traffic_li_image_core-all-__smbmm,2.1,0,0
2023-09-21,paid-search,google,apac-t1_acq_searchnonbranded_google_search_eor--_gheor_all,1.1,1.2,0
2023-09-21,tradeshow-sponsorship,tradeshow-sponsorship,www.deel.com?utm_medium=tradeshow-sponsorship&utm_source=tradeshow-sponsorship&utm_campaign=apac-t1-sg_aware_event_tshowsponsorship_tshowspon_peoplematterstechhr-singapore-24082023_all_all,0,0.8,0
2023-09-21,paid-social,linkedin,nam-t1_consider_download_li_image_lc-reengage-lgf__all,0,0,0
2023-09-21,paid-search,google,africa-t2_acq_searchnonbranded_google_search_hris--_hr_all,1,0,0
2023-09-21,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_payroll--_gp_all,0.9,0,0
2023-09-21,paid-search,google,latam-t2_acq_searchnonbranded_google_search_payroll-es-_gp_all,0,0,0
2023-09-21,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_CountryHire--_gh_all,1.1,1.2,0
2023-09-21,paid-search,google,emea-t3_acq_searchnonbranded_google_search_payroll--_gp_all,0,0,0
2023-09-21,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_payroll-pmp-modernizeprocesses_gp_all,1.9,3.3,0
2023-09-21,paid-search,google,emea-t3_acq_searchnonbranded_google_search_hris--_hr_all,5.1,0,0
2023-09-21,paid-search,google,nam-t1_acq_searchbrand_google_search_broad--__all,7.1,6.3,2.1
2023-09-21,paid-social,facebook,ww_fb_download_a/b-test,0,0,0
2023-09-21,display,google,latam-t1-mx_consider_download_google_dis_generalreengage-es-discovery__all,0,0,0
2023-09-21,paid-search,google,latam-t3_acq_searchbrand_google_search_all-es-__all,0,0,0
2023-09-21,paid-social,linkedin,emea-t2_consider_download_li_image_general-reengage-lgf__upmment,0,0,0
2023-09-21,paid-search,google,nam-t1_acq_searchnonbranded_google_search_hris--_hr_all,2.5,0,0
2023-09-21,email,hs_email,ww_aware_oneoff_hsemail__ww--en_ghpeo_lowmm,0,0,0
2023-09-21,paid-search,google,africa-t2_acq_searchnonbranded_google_search_payroll--_gp_all,0,0,0
2023-09-21,webinar,webinar,ww_acq_prosp_webinar__defaultcamp--__all,1.5,0,0
2023-09-21,paid-search,google,africa-t1_acq_searchnonbranded_google_search_payroll--_gp_all,2.1,0,0
2023-09-21,paid-search,google,africa-t1_acq_searchnonbranded_google_search_hris--_hr_all,1.6,0,0
2023-09-21,paid-search,google,emea-t1a_acq_searchbrand_google_search_broad--__all,9.6,9,0
2023-09-21,paid-search,bing,nam-t1_acq_searchbrand_bing_search_broad--__all,5.3,0,0
2023-09-21,paid-social,facebook,latam-t2_consider_download_fb_image_general-reengage-es__all,0,0,0
2023-09-21,paid-social,linkedin,apac-t1_consider_download_li_image_general-reengage-lgf__upmment,0,0,0
2023-09-21,paid-search,google,nam-t1_acq_searchnonbranded_google_search_countryhire--_gh_all,2.6,1.7,0
2023-09-21,referral,deel.com,,3.8,3.2,0
2023-09-21,paid-search,google,emea-t1b_acq_searchnonbranded_google_search_hris--_hr_all,1.2,0.9,0
2023-09-21,pdf,gated_assets,ww_consider_download_gated_guide_--guidetosettingupalocalentity_lc_all,0,0,0
2023-09-21,paid-search,google,emea-t1a-gb_acq_searchnonbranded_google_search_payroll--_gp_all,0,0,0
2023-09-21,email-newsletter,ere,,1.3,0,0
2023-09-21,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_hrsoftware-pmp-smallbiz_hr_all,6.8,2.4,0
2023-09-21,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_hrms-pmp-smallbiz_hr_all,3.1,2.2,0
2023-09-21,paid-search,google,nam-t1_acq_searchnonbranded_google_search_competitors--__all,1,1,0
2023-09-21,paid-social,linkedin,emea-t1_acq_prosp_li_extleadform_BookADemo--__all,0,0,0
2023-09-21,paid-search,google,emea-t3_acq_searchnonbranded_google_search_HRIS--_hr_all,0.9,0,0
2023-09-21,paid-social,facebook,nam-t1_acq_rtg_fb_image_gheor-rtgall-__all,3.4,3.2,0
2023-09-21,paid-search,bing,emea-t1a_acq_searchbrand_bing_search_broad--__all,2,1.7,0
2023-09-21,paid-search,google,latam-t2_acq_searchnonbranded_google_search_all-es-__all,0.6,0,0
2023-09-21,paid-social,linkedin,emea-t2_consider_download_li_image_gp-reengage-lgf__all,0,0,0
2023-09-21,display,google,latam-t1-br_acq_rtg_google_dis_generalrtgall-pt-__all,0,0,0
2023-09-20,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_onboarding-pmp-_hr_all,1.2,0,0
2023-09-20,paid-social,facebook,ww_fb_download_a/b-test,0,0,0
2023-09-20,paid-search,google,latam-t2_acq_searchnonbranded_google_search_all-es-__all,0,0,0
2023-09-20,hosted-deel-event,hosted-deel-event,apac-t1-hk_engage_event_hostedevent_eventinv_prospect-hongkong-dinewithdeelendowus_all_all,0,0,0
2023-09-20,paid-social,facebook,emea-t1b_acq_prosp_fb_image_lal1--__all,1.8,0,0
2023-09-20,paid-search,google,emea-t3_acq_searchnonbranded_google_search_hris--_hr_all,2.6,0,0
2023-09-20,paid-social,facebook,latam-t2_consider_download_fb_image_general-reengage-es__all,0,0,0
2023-09-20,paid-social,linkedin,emea-t2_consider_download_li_image_hr-reengage-lgf__all,0,0,0
2023-09-20,paid-search,google,nam-t1_acq_searchnonbranded_google_search_hris--_hr_all,0.9,0,0
2023-09-20,paid-social,facebook,ww_consider_download_fb_extleadform_GlobalHiringProcesses--_gh_all,1.6,1.1,1.3
2023-09-20,paid-search,google,africa-t1_acq_searchnonbranded_google_search_general--_all_all,1.1,0,0
2023-09-20,display,google,latam-t1-br_acq_rtg_google_dis_generalrtgall-pt-__all,0,0,0
2023-09-20,paid-search,google,nam-t1_acq_searchnonbranded_google_search_general--_all_all,0,0,0
2023-09-20,paid-search,google,latam-t1-br_acq_searchbrand_google_search_all-pt-__all,2.8,0,0
2023-09-20,paid-search,google,nam-t1_acq_searchbrand_google_search_broad--__all,21.6,9.3,2.5
2023-09-20,paid-search,google,emea-t1b_acq_searchnonbranded_google_search_payroll--_gp_all,0,0,0
2023-09-20,paid-search,google,apac-t2_acq_searchnonbranded_google_search_payroll--_gp_all,1.2,1,0
2023-09-20,paid-search,google,emea-t1b_acq_searchnonbranded_google_search_hris--_hr_all,0.5,0.7,0
2023-09-20,paid-search,google,africa-t2_acq_searchnonbranded_google_search_hris--_hr_all,0,0,0
2023-09-20,paid-company-listing,capterra,ww_acq_prosp_cpt_reviewsites_hr-capterra-__all,1.8,0,0
2023-09-20,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_General--_all_all,0,0,0
2023-09-20,sponsored-newsletter,failory,ww_engage_download_failory_sponnewsletter_gen-intlhiringguide-sep23_gh_all,0,0,0
2023-09-20,paid-social,linkedin,emea-t1b_consider_download_li_image_ghic-reengage-lgf__all,0,0,0
2023-09-20,paid-search,google,africa-t1_acq_searchnonbranded_google_search_hris--_hr_all,4,1.8,2.5
2023-09-20,paid-search,google,emea-t1b-es_acq_searchbrand_google_search_all-es-__all,1,0,0
2023-09-20,self-signup,self-signup,ww_acq_prosp_selfsign__defaultcamp--__all,0,0,0
2023-09-20,paid-search,google,emea-t3_acq_searchnonbranded_google_search_payroll--_gp_all,3.4,0,0
2023-09-20,paid-search,google,emea-t1b_acq_searchnonbranded_google_search_countryhire--_gh_all,0.8,0,0
2023-09-20,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_contractors--_ghic_all,1.8,0,0
2023-09-20,paid-search,google,emea-t3_acq_searchnonbranded_google_search_HRIS--_hr_all,1,0,0
2023-09-20,paid-social,facebook,nam-t1_acq_rtg_fb_image_gheor-rtgall-__all,3.3,2.8,0
2023-09-20,display,google,emea-t2_consider_traffic_google_dis_general-reengage-discovery__all,1,1.1,0
2023-09-20,paid-social,linkedin,apac-t2_consider_download_li_image_general-reengage-lgf__upmment,0,0,0
2023-09-20,paid-search,google,emea-t1b_acq_searchbrand_google_search_broad--__all,1.6,1.2,0
2023-09-20,direct-referral,peospectrum,,0,2.1,0
2023-09-20,paid-listicle,mvf-global,nam-t1-us_acq_prosp_mvf_paidlist_eor-listicle-mvf_gheor_all,7.7,6.8,0
2023-09-20,paid-social,facebook,nam_engage-consideration_download,0,0,0
2023-09-20,organic-social,linkedin,ww_aware_traffic_li_comprofile_-profilebutton-__all,1.7,0,0
2023-09-20,tradeshow-sponsorship,tradeshow-sponsorship,emea-t1a-de_aware_event_tshowsponsorship_tshowspon_zufunktpersonal-cologne-sept23_all_all,15.9,7.9,0
2023-09-20,paid-search,google,emea-t1a_acq_searchbrand_google_search_broad--__all,11.5,8.8,0
2023-09-20,paid-search,google,nam-t1_acq_searchnonbranded_google_search_Contractors--_ghic_all,1.5,1.4,0
2023-09-20,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_hris--_hr_all,4.2,0.9,0
2023-09-20,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_countryhire--_gh_all,5.7,1.6,3.3
2023-09-20,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_general--_all_all,0,0,0
2023-09-20,social,linkedin,,0,0,0
2023-09-20,paid-search,google,emea-t3_acq_searchbrand_google_search_broad--__all,1.9,2.7,0
2023-09-20,paid-search,google,emea-t1a_acq_searchbrand_google_search_Broad--__all,0.9,0,0
2023-09-20,paid-search,bing,emea-t1b_acq_searchbrand_bing_search_broad--__all,0.5,0,0
2023-09-20,paid-search,google,emea-t2_acq_searchnonbranded_google_search_eor--_gheor_all,3.2,2.3,2.5
2023-09-20,paid-search,google,latam-t2_acq_searchnonbranded_google_search_payroll-es-_gp_all,0.7,0,0
2023-09-20,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_hrsoftware-pmp-payroll__all,0,0,0
2023-09-20,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_globalpayroll-pmp-services_gp_all,1.9,2.4,1.7
2023-09-20,email,sendgrid.com,website,1.1,1.4,0
2023-09-20,paid-search,google,latam-t3_acq_searchbrand_google_search_all-es-__all,2.2,0,0
2023-09-20,paid-search,google,apac-t1_acq_searchnonbranded_google_search_general--_all_all,0,0,0
2023-09-20,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_CountryHire--_gh_all,1.5,0.9,0
2023-09-20,paid-search,google,nam-t1_acq_searchnonbranded_google_search_CountryHire--_gh_all,2.2,1.3,0
2023-09-20,paid-search,google,apac-t1_acq_searchbrand_google_search_broad--__all,0.5,0.5,0
2023-09-20,paid-search,google,nam-t1_acq_searchnonbranded_google_search_contractors--_ghic_all,1.3,1.1,0
2023-09-20,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_mobility--_gmobil_all,0,0,0
2023-09-20,paid-search,google,emea-t1b_acq_searchbrand_google_search_Broad--__all,1.3,1.1,0
2023-09-20,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_payroll--_gp_all,0,0,0
2023-09-20,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_hrsoftware-pmp-__all,2.2,0,0
2023-09-20,paid-search,google,apac-t2_acq_searchnonbranded_google_search_countryhire--_gh_all,0,0,0
2023-09-20,paid-listicle,selectsoftwarereviews,ww_acq_prosp_ssr_paidlist_globalpayroll--_gp_all,3.3,0,0
2023-09-20,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_freehr-pmp-smb_hr_all,7.7,0.9,0
2023-09-20,display,google,nam-t1_consider_traffic_google_dis_general-reengage-discovery__all,1.3,0,0
2023-09-20,paid-social,facebook,nam-t1_acq_prosp_fb_image_lal1--__smbmm,1.4,0,0
2023-09-20,paid-search,google,apac-t2_acq_searchnonbranded_google_search_eor--_gheor_all,0,0,0
2023-09-20,paid-search,google,emea-t2_acq_searchnonbranded_google_search_hris--_hr_all,1.8,0,0
2023-09-20,paid-search,google,nam-t1_acq_searchnonbranded_google_search_mobility--_gmobil_all,9.1,0,0
2023-09-20,paid-search,google,emea-t3_acq_searchnonbranded_google_search_eor--_gheor_all,0,0,0
2023-09-20,email,hs_automation,EMEA_No Demo booked Follow up Email 1,0.9,0,0
2023-09-20,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_hrsoftware-pmp-smallbiz_hr_all,1.8,0,0
2023-09-20,paid-search,google,apac-t2_acq_searchnonbranded_google_search_compliance--_lc_all,0,0,0
2023-09-20,display,google,latam-t2_consider_traffic_google_dis_generalreengage-es-__all,0,0,0
2023-09-20,referral,deel.com,,2.5,1.9,0
2023-09-20,paid-social,linkedin,emea-t1a_consider_download_li_image_general-reengage-lgf__smbmm,0,0,0
2023-09-20,paid-search,google,apac-t1-hk_acq_searchbrand_google_search_broad--__all,1.5,0,0
2023-09-20,paid-search,google,emea-t3_acq_searchnonbranded_google_search_countryhire--_gh_all,0.9,0,0
2023-09-20,paid-search,google,apac-t1-sg_acq_searchnonbranded_google_search_countryhire-phrase-_gh_all,1.5,1.3,0
2023-09-20,paid-search,google,emea-t1b_acq_searchnonbranded_google_search_general--_all_all,0.6,0.6,0
2023-09-20,paid-search,google,nam-t1_acq_searchnonbranded_google_search_countryhire--_gh_all,8.2,2.7,1.1
2023-09-20,paid-search,google,apac-t1-sg_acq_searchbrand_google_search_exact--__all,2.5,0,0
2023-09-20,paid-search,500,nam-t1_acq_searchbrand_google_search_Broad--__all,1.4,1.4,1.6
2023-09-20,display,producthunt,ww_acq_prosp_phunt_dis_gen--_all_all,0,0,0
2023-09-20,paid-social,facebook,emea_engage-consideration_download,0,0,0
2023-09-20,paid-search,google,emea-t2_acq_searchbrand_google_search_Broad--__all,1.3,1,0
2023-09-20,paid-search,google,emea-t1b_acq_searchnonbranded_google_search_eor--_gheor_all,1.6,1.1,0
2023-09-20,paid-search,google,emea-t2_acq_searchnonbranded_google_search_countryhire--_gh_all,1.1,0,0
2023-09-20,paid-search,bing,emea-t3_acq_searchbrand_bing_search_broad--__all,0,0,0
2023-09-20,webinar,webinar,ww_acq_prosp_webinar__defaultcamp--__all,0.4,0,0
2023-09-20,sponsored-newsletter,hr-brew,WW_Engage_Download_HRBrew_SponNewsletter_gen-intlhiringguide-Sept23_GH_all,0,0,0
2023-09-20,paid-search,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_eor-pmp-_gheor_all,3.2,1,0
2023-09-20,paid-social,linkedin,emea-t1_acq_rtg_li_image_general-rtgall-lgf__upmment,2.8,3.7,0
2023-09-20,paid-search,google,emea-t2_acq_searchnonbranded_google_search_payroll--_gp_all,3.1,0,0
2023-09-20,paid-social,linkedin,emea-t2_consider_download_li_image_ghic-reengage-lgf__all,0,0,0
2023-09-19,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_hrms-pmp-hrmgmt_hr_all,0,0,0
2023-09-19,paid-search,google,nam-t1_acq_searchnonbranded_google_search_general--_all_all,1.3,0,0
2023-09-19,pdf,gated_assets,ww_consider_download_gated_guide_--completeguideoninternationalhiring_gh_all,0,0,0
2023-09-19,paid-search,google,emea-t3_acq_searchbrand_google_search_broad--__all,0,0,0
2023-09-19,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_CountryHire--_gh_all,0.9,0.9,0
2023-09-19,paid-social,facebook,nam_engage-consideration_download,0,0,0
2023-09-19,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_hrsoftware-pmp-payroll__all,0,0,0
2023-09-19,paid-search,google,emea-t3_acq_searchnonbranded_google_search_general--_all_all,1.1,0,0
2023-09-19,paid-social,linkedin,emea-t2_engage_download_li_image_all-sfdc-lgf__upmment,0,0,0
2023-09-19,paid-social,linkedin,nam-t1_consider_download_li_image_ghpeo-reengage-lgf__all,0,0,0
2023-09-19,paid-search,google,emea-t1b_acq_searchnonbranded_google_search_payroll--_gp_all,0.8,0,0
2023-09-19,paid-listicle,mvf-global,emea-t1a-nl_acq_prosp_mvf_paidlist_hrsoftware-listicle-mvf_all_all,0,0,0
2023-09-19,paid-search,google,emea-t2_acq_searchnonbranded_google_search_payroll--_gp_all,0,0,0
2023-09-19,paid-social,linkedin,emea-t2_consider_download_li_image_gmobil-reengage-lgf__all,0,0,0
2023-09-19,paid-listicle,peoplemanagingpeople,ww_acq_prosp_pmp_paidlist_hrsoftware-pmp-smallbiz_hr_all,0,0,0
2023-09-19,paid-search,google,emea-t3_acq_searchnonbranded_google_search_hris--_hr_all,0,0,0
2023-09-19,paid-search,google,nam-t1_acq_searchnonbranded_google_search_hris--_hr_all,3,1,0.9
2023-09-19,paid-listicle,mvf-global,nam-t1-us_acq_prosp_mvf_paidlist_eor-listicle-mvf_gheor_all,8.2,10.1,0
2023-09-19,paid-search,google,apac-t1-sg_acq_searchbrand_google_search_exact--__all,2,0,0
2023-09-19,paid-search,google,nam-t1_acq_searchbrand_google_search_Broad--__all,1.6,1.3,1.1
2023-09-19,sponsored-newsletter,hrci,ww_engage_download_hrci_sponnewsletter_gen-intlhiringguide-sep23_gh_all,0,0,0
2023-09-19,paid-search,google,nam-t1_acq_searchnonbranded_google_search_contractors--_ghic_all,0,0,0
2023-09-19,paid-search,google,nam-t1_acq_searchbrand_google_search_broad--__all,27.2,24.1,0
2023-09-19,paid-search,google,emea-t1a_acq_searchbrand_google_search_broad--__all,13.3,5.6,3.7
2023-09-19,paid-social,linkedin,emea-t1_acq_rtg_li_dynamic_general-rtgall-__smbmm,0.7,0.7,0
2023-09-19,pdf,gated_assets,ww_consider_download_gated_guide_--thebusinesscaseforglobalhiring_gh_all,0,0,0
2023-09-19,referral,deel.com,,0.2,0,0
2023-09-19,paid-search,google,africa-t1_acq_searchnonbranded_google_search_general--_all_all,3.1,0,0
2023-09-19,paid-search,bing,nam-t1_acq_searchnonbranded_bing_search_countryhire--_gh_all,0,0,0
2023-09-19,in-app,in-app,ww_aware_webinar_inapp__all-peocarousel-webinar_ghpeo_all,2.6,7.5,5.1
2023-09-19,paid-search,google,emea-t1a_acq_searchbrand_google_search_all-fr-__all,2,2,0
2023-09-19,display,google,nam-t1_consider_download_google_dis_general-reengage-discovery__all,0,0,0
2023-09-19,paid-search,google,africa-t2_acq_searchbrand_google_search_broad--__all,1.3,0,0
2023-09-19,paid-search,google,latam-t2_acq_searchnonbranded_google_search_all-es-__all,1.6,0,0
2023-09-19,paid-search,bing,nam-t1_acq_searchnonbranded_bing_search_competitors--__all,0,0,0
2023-09-19,self-signup,self-signup,ww_acq_prosp_selfsign__defaultcamp--__all,2,0,0
2023-09-19,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_eor--_gheor_all,2,0,0
2023-09-19,paid-search,google,nam-t1_acq_searchnonbranded_google_search_payroll--_gp_all,7.4,2.3,0
2023-09-19,paid-search,google,nam-t1_acq_searchnonbranded_google_search_eor--_gheor_all,3.4,2.6,1.1
2023-09-19,sponsored-newsletter,hrm,apac-t1-au_aware_download_hrm_sponnewsletter_hr-banner-v1_gmobil_all,0,0,0
2023-09-19,paid-search,google,apac-t2_acq_searchnonbranded_google_search_eor--_gheor_all,2.5,0,0
2023-09-19,in-app,in-app,ww_acq_prosp_inapp__defaultcamp--__all,1.9,2.1,1.5
2023-09-19,paid-search,google,emea-t1b-pt_acq_searchbrand_google_search_all-pt-__all,0.7,0,0
2023-09-19,partner,partner,apac-t2-kr_acq_prosp_partner_eb_partner-korea-pairy_gh_all,4.6,14.3,0
2023-09-19,paid-social,linkedin,emea-t1b_consider_download_li_image_lc-reengage-lgf__all,0,0,0
2023-09-19,paid-search,google,hire%20employees%20in%20canada,1.3,1,0
2023-09-19,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_hris--_hr_all,4.6,0,0
2023-09-19,paid-search,google,emea-t2_acq_searchnonbranded_google_search_countryhire--_gh_all,1.3,0,0
2023-09-19,paid-social,linkedin,emea-t1_acq_rtg_li_image_gmobil-rtgall-lgf__all,3.4,0,0
2023-09-19,paid-search,google,latam-t3_acq_searchnonbranded_google_search_all-es-__all,0,0,0
2023-09-19,display,google,latam-t2_consider_traffic_google_dis_generalreengage-es-__all,0,0,0
2023-09-19,paid-search,google,apac-t1_acq_searchnonbranded_google_search_contractors--_ghic_all,1,0,0
2023-09-19,paid-search,google,nam-t1_acq_searchnonbranded_google_search_countryhire--_gh_all,2.6,0.4,0
2023-09-19,paid-search,google,latam-t2_acq_searchnonbranded_google_search_payroll-es-_gp_all,2.1,0,0
2023-09-19,paid-social,linkedin,nam-t1_acq_rtg_li_conversation_general-rtgall-__smbmm,2.2,0,0
2023-09-19,paid-search,google,emea-t3_acq_searchnonbranded_google_search_countryhire--_gh_all,0,0,0
2023-09-19,tradeshow-sponsorship,tradeshow-sponsorship,nam-t1-us_aware_event_tshowsponsorship_tshowspon_saastrannual-sanmateo-en_all_all,1.1,1.2,1
2023-09-19,paid-search,google,emea-t1a_acq_searchnonbranded_google_search_countryhire--_gh_all,2.5,2.1,0
2023-09-19,paid-search,google,nam-t2_acq_searchnonbranded_google_search_mobility--_gmobil_all,0,0,0
2023-09-19,paid-search,affiliates,emea-t1a_acq_searchbrand_google_search_Broad--__all,1.5,1.1,0
